Player,Curr2,Curr3,Curr4,Curr5,Curr_Score,Prev2,Prev3,Prev4,Prev5,Prev_Score,Inc_Score
RaGnar0,0,37,0,37.0,0,0,0,0,0,37.0,0,0,0,0,0,37.0,0,0,0,0,0,37.0,0,0,0,0,0,37.0,0,0,0,0,0,37.0,0,0,0,0,0,37.0,0,0,0,0,0,37.0,0,0,0,0,0,37.0
Lord Greg1,41,22,0,32.35,0,0,0,0,0,32.35,0,0,0,0,0,32.35,0,0,0,0,0,32.35,0,0,0,0,0,32.35,0,0,0,0,0,32.35,0,0,0,0,0,32.35,0,0,0,0,0,32.35,0,0,0,0,0,32.35
Morana 10,0,8,8,32.0,0,0,0,0,0,32.0,0,0,0,0,0,32.0,0,0,0,0,0,32.0,0,0,0,0,0,32.0,0,0,0,0,0,32.0,0,0,0,0,0,32.0,0,0,0,0,0,32.0,0,0,0,0,0,32.0
Durrandon80C1,102,2,0,27.6,0,0,0,0,0,27.6,0,0,0,0,0,27.6,0,0,0,0,0,27.6,0,0,0,0,0,27.6,0,0,0,0,0,27.6,0,0,0,0,0,27.6,0,0,0,0,0,27.6,0,0,0,0,0,27.6
Oma20150,0,26,0,26.0,0,0,0,0,0,26.0,0,0,0,0,0,26.0,0,0,0,0,0,26.0,0,0,0,0,0,26.0,0,0,0,0,0,26.0,0,0,0,0,0,26.0,0,0,0,0,0,26.0,0,0,0,0,0,26.0
ProximaMdnit0,1,24,0,24.25,0,0,0,0,0,24.25,0,0,0,0,0,24.25,0,0,0,0,0,24.25,0,0,0,0,0,24.25,0,0,0,0,0,24.25,0,0,0,0,0,24.25,0,0,0,0,0,24.25,0,0,0,0,0,24.25
Chaos20180,10,21,0,23.5,0,0,0,0,0,23.5,0,0,0,0,0,23.5,0,0,0,0,0,23.5,0,0,0,0,0,23.5,0,0,0,0,0,23.5,0,0,0,0,0,23.5,0,0,0,0,0,23.5,0,0,0,0,0,23.5
CullObsidian0,0,22,0,22.0,0,0,0,0,0,22.0,0,0,0,0,0,22.0,0,0,0,0,0,22.0,0,0,0,0,0,22.0,0,0,0,0,0,22.0,0,0,0,0,0,22.0,0,0,0,0,0,22.0,0,0,0,0,0,22.0
Jarvs Stark0,0,20,0,20.0,0,0,0,0,0,20.0,0,0,0,0,0,20.0,0,0,0,0,0,20.0,0,0,0,0,0,20.0,0,0,0,0,0,20.0,0,0,0,0,0,20.0,0,0,0,0,0,20.0,0,0,0,0,0,20.0
gibbs0,78,0,0,19.5,0,0,0,0,0,19.5,0,0,0,0,0,19.5,0,0,0,0,0,19.5,0,0,0,0,0,19.5,0,0,0,0,0,19.5,0,0,0,0,0,19.5,0,0,0,0,0,19.5,0,0,0,0,0,19.5
CorVusGlaive0,0,18,0,18.0,0,0,0,0,0,18.0,0,0,0,0,0,18.0,0,0,0,0,0,18.0,0,0,0,0,0,18.0,0,0,0,0,0,18.0,0,0,0,0,0,18.0,0,0,0,0,0,18.0,0,0,0,0,0,18.0
PPaTT0,71,0,0,17.75,0,0,0,0,0,17.75,0,0,0,0,0,17.75,0,0,0,0,0,17.75,0,0,0,0,0,17.75,0,0,0,0,0,17.75,0,0,0,0,0,17.75,0,0,0,0,0,17.75,0,0,0,0,0,17.75
Tuatahi0,5,15,0,16.25,0,0,0,0,0,16.25,0,0,0,0,0,16.25,0,0,0,0,0,16.25,0,0,0,0,0,16.25,0,0,0,0,0,16.25,0,0,0,0,0,16.25,0,0,0,0,0,16.25,0,0,0,0,0,16.25
Frickey0,0,16,0,16.0,0,0,0,0,0,16.0,0,0,0,0,0,16.0,0,0,0,0,0,16.0,0,0,0,0,0,16.0,0,0,0,0,0,16.0,0,0,0,0,0,16.0,0,0,0,0,0,16.0,0,0,0,0,0,16.0
Ze Joker0,0,15,0,15.0,0,0,0,0,0,15.0,0,0,0,0,0,15.0,0,0,0,0,0,15.0,0,0,0,0,0,15.0,0,0,0,0,0,15.0,0,0,0,0,0,15.0,0,0,0,0,0,15.0,0,0,0,0,0,15.0
CHOCO10,34,6,0,14.5,0,0,0,0,0,14.5,0,0,0,0,0,14.5,0,0,0,0,0,14.5,0,0,0,0,0,14.5,0,0,0,0,0,14.5,0,0,0,0,0,14.5,0,0,0,0,0,14.5,0,0,0,0,0,14.5
CHOCO TWIST0,37,5,0,14.25,0,0,0,0,0,14.25,0,0,0,0,0,14.25,0,0,0,0,0,14.25,0,0,0,0,0,14.25,0,0,0,0,0,14.25,0,0,0,0,0,14.25,0,0,0,0,0,14.25,0,0,0,0,0,14.25
APOLO1113,10,0,0,13.8,0,0,0,0,0,13.8,0,0,0,0,0,13.8,0,0,0,0,0,13.8,0,0,0,0,0,13.8,0,0,0,0,0,13.8,0,0,0,0,0,13.8,0,0,0,0,0,13.8,0,0,0,0,0,13.8
Orkwam75,16,0,0,11.5,0,0,0,0,0,11.5,0,0,0,0,0,11.5,0,0,0,0,0,11.5,0,0,0,0,0,11.5,0,0,0,0,0,11.5,0,0,0,0,0,11.5,0,0,0,0,0,11.5,0,0,0,0,0,11.5
LilLetel112,0,0,0,11.2,0,0,0,0,0,11.2,0,0,0,0,0,11.2,0,0,0,0,0,11.2,0,0,0,0,0,11.2,0,0,0,0,0,11.2,0,0,0,0,0,11.2,0,0,0,0,0,11.2,0,0,0,0,0,11.2
brokenjade0334,27,0,0,10.15,0,0,0,0,0,10.15,0,0,0,0,0,10.15,0,0,0,0,0,10.15,0,0,0,0,0,10.15,0,0,0,0,0,10.15,0,0,0,0,0,10.15,0,0,0,0,0,10.15,0,0,0,0,0,10.15
tiks n tease0,15,4,0,7.75,0,0,0,0,0,7.75,0,0,0,0,0,7.75,0,0,0,0,0,7.75,0,0,0,0,0,7.75,0,0,0,0,0,7.75,0,0,0,0,0,7.75,0,0,0,0,0,7.75,0,0,0,0,0,7.75
sonar35,16,0,0,7.5,0,0,0,0,0,7.5,0,0,0,0,0,7.5,0,0,0,0,0,7.5,0,0,0,0,0,7.5,0,0,0,0,0,7.5,0,0,0,0,0,7.5,0,0,0,0,0,7.5,0,0,0,0,0,7.5
